facility_name,license_number,municipality,zip_code,metrc_tag,product_name,product_category
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000008312,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000002779,Waui 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010507,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013921,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010515,Blue Dream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013930,Blue Dream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010511,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013533,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000017081,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000017082,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000015877,Cereal Milk 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007338,Cherry Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007353,Cherry Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000014016,Cherry Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000015918,Dirty Shirly 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013571,Fruity Pebbles Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000016435,Fruity Pebbles Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000016437,Fruity Pebbles Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010516,Grape Soda 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000011090,Grape Soda 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007339,Jungle Juice Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000016910,Jungle Juice Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010509,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000014955,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000016778,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000014141,Lemon Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010506,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013792,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000016946,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010514,Orange Soda Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013622,Orange Soda Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000016879,Orange Soda Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013995,Peaches and Cream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000016190,Pink Lemonade 1g Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007347,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007354,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010513,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013982,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007421,Strawberry Cough 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007342,Strawberry Shortcake Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000014142,Strawberry Shortcake Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007344,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000007351,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000010510,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000013431,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000014896,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000317,Ann Arbor,48105,1A4050300038CFE000014904,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-000956,Traverse City,49686,1A4050300038CFE000012519,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000956,Traverse City,49686,1A4050300038CFE000012520,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000956,Traverse City,49686,1A4050300038CFE000002812,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000956,Traverse City,49686,1A4050300038CFE000008586,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000956,Traverse City,49686,1A4050300038CFE000012521,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000956,Traverse City,49686,1A4050300038CFE000002811,Waui 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-000956,Traverse City,49686,1A4050300038CFE000008587,Waui 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001143,Gaylord,49735,1A4050300038CFE000012557,OG 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001143,Gaylord,49735,1A4050300038CFE000012558,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001143,Gaylord,49735,1A4050300038CFE000014292,Blue Dream 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001143,Gaylord,49735,1A4050300038CFE000016807,Cherry Pie 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001143,Gaylord,49735,1A4050300038CFE000016007,Jungle Juice 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000010582,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000014276,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000017406,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000017407,Blue Dream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000016244,Blueberry Pancake 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000013522,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000013534,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000017075,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000016833,Cherry Pie 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000014278,Cherry Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000017209,Fruity Pebbles 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000016425,Fruity Pebbles Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000010592,Grape Soda 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000014279,Grape Soda 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000016907,Jungle Juice Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000014280,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000017408,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000013805,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000016895,Orange Soda Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000014281,Peaches and Cream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000017409,Peaches and Cream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000017410,Red Velvet 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000013985,Watermelon Freeze Disposables,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000015998,Watermelon Freeze Disposables,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000013443,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001144,Grand Rapids,49508,1A4050300038CFE000014916,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018933,Blue Raspberry 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018934,OG 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018935,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000010429,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000014253,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000015143,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000017488,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000017389,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018318,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000016242,Blueberry Pancake 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000013530,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018130,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000019043,Bubble Gum 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000016806,Cherry Pie 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000017211,Fruity Pebbles 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000019041,Grape Soda 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018066,Jungle Juice Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018411,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018438,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000010472,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000016947,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000019042,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018090,Pineapple Express 1g Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018096,Pineapple Express 1g Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000017393,Red Velvet 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000010431,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000019040,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000013987,Watermelon Freeze Disposables,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000015993,Watermelon Freeze Disposables,Vape Cart
Cloud Cannabis Company,AU-R-001147,Grand Rapids,49504,1A4050300038CFE000018301,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018943,Blue Raspberry 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000012578,OG 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018944,OG 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000012580,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000012577,Strawberry 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000012576,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018945,Watermelon 1g Infused Preroll,Infused Pre-Rolls
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000013942,Blue Dream 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018319,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018320,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018140,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018892,Bubble Gum 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018052,Jungle Juice Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018400,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018889,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000018890,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000007399,Strawberry Shortcake Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000011694,Watermelon Freeze Disposables,Vape Cart
Cloud Cannabis Company,AU-R-001148,Muskegon,49445,1A4050300038CFE000007400,Watermelon Freeze Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013919,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000017444,Banana Split Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000014094,Blue Dream 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013938,Blue Dream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000017445,Blue Dream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000014093,Blue Razz 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000016406,Blue Razz 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000016243,Blueberry Pancake 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013516,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000017069,Blueberry Pancake 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000016812,Cherry Pie 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000014057,Cherry Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000016427,Fruity Pebbles Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013967,Grape Soda 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000016792,Grape Soda 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000007442,Jungle Juice Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000016917,Jungle Juice Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000017451,Lemon Cheese Cake Vape,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013975,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000017452,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000014091,Lemon Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013784,OG Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013599,Orange Soda Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000016885,Orange Soda Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000013993,Peaches and Cream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000017450,Peaches and Cream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001149,New Baltimore,48047,1A4050300038CFE000007438,Sour Apple Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015236,Banana Split 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016077,Blue Dream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000017468,Blue Dream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016384,Blue Razz 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016401,Blue Razz 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016097,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016098,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018315,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018322,Blue Razz Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015447,Bubble Gum 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015471,Bubble Gum 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018884,Bubble Gum 1g vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015905,Cereal Milk 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015906,Cereal Milk 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016825,Cherry Pie 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018885,Cherry Pie Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015937,Dirty Shirly 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015938,Dirty Shirly 1g Vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016013,Jungle Juice 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016028,Jungle Juice 1g Disposable,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018887,Lemon Cheese Cake Vape,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000017470,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018405,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018408,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000018419,Lemon Drop Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000017270,OG Disposables,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000015371,Peaches and Cream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000017469,Peaches and Cream Vape Cart,Vape Cart
Cloud Cannabis Company,AU-R-001151,Utica,48317,1A4050300038CFE000016611,Pineapple Express 1g Vape Cart,Vape Cart
